"","site_id","CellName","Quadrant","detector_model","detector_type","night","spp","n_calls","legacy_model","site_night"
"3997","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-26,"MYTH",1,"SM2","Lillooet_NE|2025-06-26"
"3998","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-26,"MYVO",8,"SM2","Lillooet_NE|2025-06-26"
"3999","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-26,"MYYU",0,"SM2","Lillooet_NE|2025-06-26"
"4000","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-26,"PAHE",0,"SM2","Lillooet_NE|2025-06-26"
"4001","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-30,"ANPA",0,"SM2","Lillooet_NE|2025-06-30"
"4002","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-30,"COTO",0,"SM2","Lillooet_NE|2025-06-30"
"4003","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-30,"EPFU",7,"SM2","Lillooet_NE|2025-06-30"
"4004","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-30,"EUMA",82,"SM2","Lillooet_NE|2025-06-30"
"4005","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-30,"LABO",0,"SM2","Lillooet_NE|2025-06-30"
"4006","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-30,"LACI",17,"SM2","Lillooet_NE|2025-06-30"
"4007","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-30,"LANO",12,"SM2","Lillooet_NE|2025-06-30"
"4008","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-30,"MYCA",0,"SM2","Lillooet_NE|2025-06-30"
"4009","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-30,"MYCI",26,"SM2","Lillooet_NE|2025-06-30"
"4010","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-30,"MYEV",1,"SM2","Lillooet_NE|2025-06-30"
"4011","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-30,"MYLU",3,"SM2","Lillooet_NE|2025-06-30"
"4012","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-30,"MYSE",0,"SM2","Lillooet_NE|2025-06-30"
"4013","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-30,"MYTH",0,"SM2","Lillooet_NE|2025-06-30"
"4014","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-30,"MYVO",0,"SM2","Lillooet_NE|2025-06-30"
"4015","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-30,"MYYU",0,"SM2","Lillooet_NE|2025-06-30"
"4016","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-06-30,"PAHE",0,"SM2","Lillooet_NE|2025-06-30"
"4017","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-01,"ANPA",0,"SM2","Lillooet_NE|2025-07-01"
"4018","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-01,"COTO",0,"SM2","Lillooet_NE|2025-07-01"
"4019","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-01,"EPFU",20,"SM2","Lillooet_NE|2025-07-01"
"4020","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-01,"EUMA",24,"SM2","Lillooet_NE|2025-07-01"
"4021","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-01,"LABO",0,"SM2","Lillooet_NE|2025-07-01"
"4022","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-01,"LACI",7,"SM2","Lillooet_NE|2025-07-01"
"4023","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-01,"LANO",11,"SM2","Lillooet_NE|2025-07-01"
"4024","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-01,"MYCA",0,"SM2","Lillooet_NE|2025-07-01"
"4025","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-01,"MYCI",7,"SM2","Lillooet_NE|2025-07-01"
"4026","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-01,"MYEV",0,"SM2","Lillooet_NE|2025-07-01"
"4027","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-01,"MYLU",1,"SM2","Lillooet_NE|2025-07-01"
"4028","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-01,"MYSE",0,"SM2","Lillooet_NE|2025-07-01"
"4029","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-01,"MYTH",0,"SM2","Lillooet_NE|2025-07-01"
"4030","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-01,"MYVO",0,"SM2","Lillooet_NE|2025-07-01"
"4031","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-01,"MYYU",0,"SM2","Lillooet_NE|2025-07-01"
"4032","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-01,"PAHE",0,"SM2","Lillooet_NE|2025-07-01"
"4033","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-02,"ANPA",0,"SM2","Lillooet_NE|2025-07-02"
"4034","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-02,"COTO",0,"SM2","Lillooet_NE|2025-07-02"
"4035","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-02,"EPFU",2,"SM2","Lillooet_NE|2025-07-02"
"4036","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-02,"EUMA",5,"SM2","Lillooet_NE|2025-07-02"
"4037","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-02,"LABO",0,"SM2","Lillooet_NE|2025-07-02"
"4038","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-02,"LACI",8,"SM2","Lillooet_NE|2025-07-02"
"4039","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-02,"LANO",6,"SM2","Lillooet_NE|2025-07-02"
"4040","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-02,"MYCA",0,"SM2","Lillooet_NE|2025-07-02"
"4041","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-02,"MYCI",2,"SM2","Lillooet_NE|2025-07-02"
"4042","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-02,"MYEV",0,"SM2","Lillooet_NE|2025-07-02"
"4043","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-02,"MYLU",0,"SM2","Lillooet_NE|2025-07-02"
"4044","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-02,"MYSE",0,"SM2","Lillooet_NE|2025-07-02"
"4045","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-02,"MYTH",0,"SM2","Lillooet_NE|2025-07-02"
"4046","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-02,"MYVO",0,"SM2","Lillooet_NE|2025-07-02"
"4047","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-02,"MYYU",0,"SM2","Lillooet_NE|2025-07-02"
"4048","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-02,"PAHE",0,"SM2","Lillooet_NE|2025-07-02"
"4049","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-03,"ANPA",0,"SM2","Lillooet_NE|2025-07-03"
"4050","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-03,"COTO",0,"SM2","Lillooet_NE|2025-07-03"
"4051","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-03,"EPFU",0,"SM2","Lillooet_NE|2025-07-03"
"4052","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-03,"EUMA",25,"SM2","Lillooet_NE|2025-07-03"
"4053","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-03,"LABO",0,"SM2","Lillooet_NE|2025-07-03"
"4054","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-03,"LACI",1,"SM2","Lillooet_NE|2025-07-03"
"4055","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-03,"LANO",4,"SM2","Lillooet_NE|2025-07-03"
"4056","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-03,"MYCA",1,"SM2","Lillooet_NE|2025-07-03"
"4057","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-03,"MYCI",7,"SM2","Lillooet_NE|2025-07-03"
"4058","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-03,"MYEV",0,"SM2","Lillooet_NE|2025-07-03"
"4059","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-03,"MYLU",2,"SM2","Lillooet_NE|2025-07-03"
"4060","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-03,"MYSE",0,"SM2","Lillooet_NE|2025-07-03"
"4061","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-03,"MYTH",0,"SM2","Lillooet_NE|2025-07-03"
"4062","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-03,"MYVO",0,"SM2","Lillooet_NE|2025-07-03"
"4063","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-03,"MYYU",0,"SM2","Lillooet_NE|2025-07-03"
"4064","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-03,"PAHE",0,"SM2","Lillooet_NE|2025-07-03"
"4065","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-04,"ANPA",0,"SM2","Lillooet_NE|2025-07-04"
"4066","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-04,"COTO",0,"SM2","Lillooet_NE|2025-07-04"
"4067","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-04,"EPFU",5,"SM2","Lillooet_NE|2025-07-04"
"4068","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-04,"EUMA",0,"SM2","Lillooet_NE|2025-07-04"
"4069","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-04,"LABO",0,"SM2","Lillooet_NE|2025-07-04"
"4070","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-04,"LACI",5,"SM2","Lillooet_NE|2025-07-04"
"4071","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-04,"LANO",4,"SM2","Lillooet_NE|2025-07-04"
"4072","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-04,"MYCA",1,"SM2","Lillooet_NE|2025-07-04"
"4073","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-04,"MYCI",3,"SM2","Lillooet_NE|2025-07-04"
"4074","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-04,"MYEV",0,"SM2","Lillooet_NE|2025-07-04"
"4075","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-04,"MYLU",1,"SM2","Lillooet_NE|2025-07-04"
"4076","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-04,"MYSE",0,"SM2","Lillooet_NE|2025-07-04"
"4077","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-04,"MYTH",1,"SM2","Lillooet_NE|2025-07-04"
"4078","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-04,"MYVO",4,"SM2","Lillooet_NE|2025-07-04"
"4079","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-04,"MYYU",0,"SM2","Lillooet_NE|2025-07-04"
"4080","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-04,"PAHE",0,"SM2","Lillooet_NE|2025-07-04"
"4081","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-05,"ANPA",0,"SM2","Lillooet_NE|2025-07-05"
"4082","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-05,"COTO",0,"SM2","Lillooet_NE|2025-07-05"
"4083","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-05,"EPFU",1,"SM2","Lillooet_NE|2025-07-05"
"4084","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-05,"EUMA",0,"SM2","Lillooet_NE|2025-07-05"
"4085","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-05,"LABO",0,"SM2","Lillooet_NE|2025-07-05"
"4086","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-05,"LACI",3,"SM2","Lillooet_NE|2025-07-05"
"4087","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-05,"LANO",8,"SM2","Lillooet_NE|2025-07-05"
"4088","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-05,"MYCA",0,"SM2","Lillooet_NE|2025-07-05"
"4089","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-05,"MYCI",2,"SM2","Lillooet_NE|2025-07-05"
"4090","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-05,"MYEV",0,"SM2","Lillooet_NE|2025-07-05"
"4091","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-05,"MYLU",1,"SM2","Lillooet_NE|2025-07-05"
"4092","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-05,"MYSE",0,"SM2","Lillooet_NE|2025-07-05"
"4093","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-05,"MYTH",0,"SM2","Lillooet_NE|2025-07-05"
"4094","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-05,"MYVO",0,"SM2","Lillooet_NE|2025-07-05"
"4095","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-05,"MYYU",0,"SM2","Lillooet_NE|2025-07-05"
"4096","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-05,"PAHE",0,"SM2","Lillooet_NE|2025-07-05"
"4097","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-06,"ANPA",0,"SM2","Lillooet_NE|2025-07-06"
"4098","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-06,"COTO",0,"SM2","Lillooet_NE|2025-07-06"
"4099","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-06,"EPFU",2,"SM2","Lillooet_NE|2025-07-06"
"4100","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-06,"EUMA",19,"SM2","Lillooet_NE|2025-07-06"
"4101","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-06,"LABO",0,"SM2","Lillooet_NE|2025-07-06"
"4102","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-06,"LACI",0,"SM2","Lillooet_NE|2025-07-06"
"4103","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-06,"LANO",0,"SM2","Lillooet_NE|2025-07-06"
"4104","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-06,"MYCA",0,"SM2","Lillooet_NE|2025-07-06"
"4105","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-06,"MYCI",14,"SM2","Lillooet_NE|2025-07-06"
"4106","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-06,"MYEV",0,"SM2","Lillooet_NE|2025-07-06"
"4107","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-06,"MYLU",2,"SM2","Lillooet_NE|2025-07-06"
"4108","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-06,"MYSE",0,"SM2","Lillooet_NE|2025-07-06"
"4109","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-06,"MYTH",0,"SM2","Lillooet_NE|2025-07-06"
"4110","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-06,"MYVO",0,"SM2","Lillooet_NE|2025-07-06"
"4111","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-06,"MYYU",0,"SM2","Lillooet_NE|2025-07-06"
"4112","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-06,"PAHE",0,"SM2","Lillooet_NE|2025-07-06"
"4113","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-07,"ANPA",0,"SM2","Lillooet_NE|2025-07-07"
"4114","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-07,"COTO",0,"SM2","Lillooet_NE|2025-07-07"
"4115","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-07,"EPFU",36,"SM2","Lillooet_NE|2025-07-07"
"4116","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-07,"EUMA",51,"SM2","Lillooet_NE|2025-07-07"
"4117","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-07,"LABO",0,"SM2","Lillooet_NE|2025-07-07"
"4118","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-07,"LACI",16,"SM2","Lillooet_NE|2025-07-07"
"4119","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-07,"LANO",14,"SM2","Lillooet_NE|2025-07-07"
"4120","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-07,"MYCA",0,"SM2","Lillooet_NE|2025-07-07"
"4121","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-07,"MYCI",90,"SM2","Lillooet_NE|2025-07-07"
"4122","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-07,"MYEV",0,"SM2","Lillooet_NE|2025-07-07"
"4123","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-07,"MYLU",31,"SM2","Lillooet_NE|2025-07-07"
"4124","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-07,"MYSE",1,"SM2","Lillooet_NE|2025-07-07"
"4125","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-07,"MYTH",1,"SM2","Lillooet_NE|2025-07-07"
"4126","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-07,"MYVO",10,"SM2","Lillooet_NE|2025-07-07"
"4127","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-07,"MYYU",1,"SM2","Lillooet_NE|2025-07-07"
"4128","Lillooet_NE","Lillooet","NE","Anabat_Chorus","Anabat_Chorus",2025-07-07,"PAHE",0,"SM2","Lillooet_NE|2025-07-07"
"4129","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-12,"ANPA",0,"SM2","Lillooet_SW|2025-06-12"
"4130","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-12,"COTO",0,"SM2","Lillooet_SW|2025-06-12"
"4131","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-12,"EPFU",0,"SM2","Lillooet_SW|2025-06-12"
"4132","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-12,"EUMA",0,"SM2","Lillooet_SW|2025-06-12"
"4133","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-12,"LABO",0,"SM2","Lillooet_SW|2025-06-12"
"4134","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-12,"LACI",3,"SM2","Lillooet_SW|2025-06-12"
"4135","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-12,"LANO",8,"SM2","Lillooet_SW|2025-06-12"
"4136","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-12,"MYCA",2,"SM2","Lillooet_SW|2025-06-12"
"4137","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-12,"MYCI",8,"SM2","Lillooet_SW|2025-06-12"
"4138","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-12,"MYEV",0,"SM2","Lillooet_SW|2025-06-12"
"4139","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-12,"MYLU",1,"SM2","Lillooet_SW|2025-06-12"
"4140","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-12,"MYSE",0,"SM2","Lillooet_SW|2025-06-12"
"4141","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-12,"MYTH",0,"SM2","Lillooet_SW|2025-06-12"
"4142","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-12,"MYVO",0,"SM2","Lillooet_SW|2025-06-12"
"4143","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-12,"MYYU",0,"SM2","Lillooet_SW|2025-06-12"
"4144","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-12,"PAHE",0,"SM2","Lillooet_SW|2025-06-12"
"4145","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-13,"ANPA",0,"SM2","Lillooet_SW|2025-06-13"
"4146","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-13,"COTO",0,"SM2","Lillooet_SW|2025-06-13"
"4147","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-13,"EPFU",3,"SM2","Lillooet_SW|2025-06-13"
"4148","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-13,"EUMA",2,"SM2","Lillooet_SW|2025-06-13"
"4149","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-13,"LABO",0,"SM2","Lillooet_SW|2025-06-13"
"4150","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-13,"LACI",1,"SM2","Lillooet_SW|2025-06-13"
"4151","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-13,"LANO",7,"SM2","Lillooet_SW|2025-06-13"
"4152","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-13,"MYCA",19,"SM2","Lillooet_SW|2025-06-13"
"4153","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-13,"MYCI",21,"SM2","Lillooet_SW|2025-06-13"
"4154","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-13,"MYEV",0,"SM2","Lillooet_SW|2025-06-13"
"4155","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-13,"MYLU",4,"SM2","Lillooet_SW|2025-06-13"
"4156","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-13,"MYSE",0,"SM2","Lillooet_SW|2025-06-13"
"4157","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-13,"MYTH",0,"SM2","Lillooet_SW|2025-06-13"
"4158","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-13,"MYVO",1,"SM2","Lillooet_SW|2025-06-13"
"4159","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-13,"MYYU",0,"SM2","Lillooet_SW|2025-06-13"
"4160","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-13,"PAHE",0,"SM2","Lillooet_SW|2025-06-13"
"4161","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-14,"ANPA",0,"SM2","Lillooet_SW|2025-06-14"
"4162","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-14,"COTO",1,"SM2","Lillooet_SW|2025-06-14"
"4163","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-14,"EPFU",39,"SM2","Lillooet_SW|2025-06-14"
"4164","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-14,"EUMA",2,"SM2","Lillooet_SW|2025-06-14"
"4165","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-14,"LABO",0,"SM2","Lillooet_SW|2025-06-14"
"4166","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-14,"LACI",1,"SM2","Lillooet_SW|2025-06-14"
"4167","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-14,"LANO",14,"SM2","Lillooet_SW|2025-06-14"
"4168","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-14,"MYCA",27,"SM2","Lillooet_SW|2025-06-14"
"4169","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-14,"MYCI",41,"SM2","Lillooet_SW|2025-06-14"
"4170","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-14,"MYEV",6,"SM2","Lillooet_SW|2025-06-14"
"4171","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-14,"MYLU",4,"SM2","Lillooet_SW|2025-06-14"
"4172","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-14,"MYSE",0,"SM2","Lillooet_SW|2025-06-14"
"4173","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-14,"MYTH",0,"SM2","Lillooet_SW|2025-06-14"
"4174","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-14,"MYVO",2,"SM2","Lillooet_SW|2025-06-14"
"4175","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-14,"MYYU",5,"SM2","Lillooet_SW|2025-06-14"
"4176","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-14,"PAHE",0,"SM2","Lillooet_SW|2025-06-14"
"4177","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-15,"ANPA",0,"SM2","Lillooet_SW|2025-06-15"
"4178","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-15,"COTO",0,"SM2","Lillooet_SW|2025-06-15"
"4179","Lillooet_SW","Lillooet","SW","SM2","Other_FS",2025-06-15,"EPFU",43,"SM2","Lillooet_SW|2025-06-15"
