site_id,CellName,Quadrant,detector_model,detector_type,paired_detector,night,sppWA,n_calls,site_night
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-26,EPFU,0,MeadowCreek_SE|2025-04-26
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-26,EUMA,0,MeadowCreek_SE|2025-04-26
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-26,LABO,0,MeadowCreek_SE|2025-04-26
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-26,LACI,0,MeadowCreek_SE|2025-04-26
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-26,LANO,0,MeadowCreek_SE|2025-04-26
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-26,MYCA,0,MeadowCreek_SE|2025-04-26
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-26,MYCI,0,MeadowCreek_SE|2025-04-26
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-26,MYEV,0,MeadowCreek_SE|2025-04-26
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-26,MYLU,0,MeadowCreek_SE|2025-04-26
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-26,MYSE,0,MeadowCreek_SE|2025-04-26
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-26,MYTH,0,MeadowCreek_SE|2025-04-26
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-26,MYVO,0,MeadowCreek_SE|2025-04-26
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-26,MYYU,0,MeadowCreek_SE|2025-04-26
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-26,PAHE,0,MeadowCreek_SE|2025-04-26
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-27,ANPA,0,MeadowCreek_SE|2025-04-27
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-27,COTO,0,MeadowCreek_SE|2025-04-27
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-27,EPFU,0,MeadowCreek_SE|2025-04-27
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-27,EUMA,0,MeadowCreek_SE|2025-04-27
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-27,LABO,0,MeadowCreek_SE|2025-04-27
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-27,LACI,0,MeadowCreek_SE|2025-04-27
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-27,LANO,0,MeadowCreek_SE|2025-04-27
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-27,MYCA,0,MeadowCreek_SE|2025-04-27
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-27,MYCI,0,MeadowCreek_SE|2025-04-27
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-27,MYEV,0,MeadowCreek_SE|2025-04-27
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-27,MYLU,0,MeadowCreek_SE|2025-04-27
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-27,MYSE,0,MeadowCreek_SE|2025-04-27
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-27,MYTH,0,MeadowCreek_SE|2025-04-27
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-27,MYVO,0,MeadowCreek_SE|2025-04-27
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-27,MYYU,0,MeadowCreek_SE|2025-04-27
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-27,PAHE,0,MeadowCreek_SE|2025-04-27
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-28,ANPA,0,MeadowCreek_SE|2025-04-28
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-28,COTO,0,MeadowCreek_SE|2025-04-28
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-28,EPFU,0,MeadowCreek_SE|2025-04-28
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-28,EUMA,0,MeadowCreek_SE|2025-04-28
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-28,LABO,0,MeadowCreek_SE|2025-04-28
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-28,LACI,0,MeadowCreek_SE|2025-04-28
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-28,LANO,0,MeadowCreek_SE|2025-04-28
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-28,MYCA,0,MeadowCreek_SE|2025-04-28
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-28,MYCI,0,MeadowCreek_SE|2025-04-28
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-28,MYEV,0,MeadowCreek_SE|2025-04-28
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-28,MYLU,0,MeadowCreek_SE|2025-04-28
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-28,MYSE,0,MeadowCreek_SE|2025-04-28
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-28,MYTH,0,MeadowCreek_SE|2025-04-28
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-28,MYVO,0,MeadowCreek_SE|2025-04-28
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-28,MYYU,0,MeadowCreek_SE|2025-04-28
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-28,PAHE,0,MeadowCreek_SE|2025-04-28
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-29,ANPA,0,MeadowCreek_SE|2025-04-29
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-29,COTO,0,MeadowCreek_SE|2025-04-29
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-29,EPFU,0,MeadowCreek_SE|2025-04-29
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-29,EUMA,0,MeadowCreek_SE|2025-04-29
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-29,LABO,0,MeadowCreek_SE|2025-04-29
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-29,LACI,0,MeadowCreek_SE|2025-04-29
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-29,LANO,0,MeadowCreek_SE|2025-04-29
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-29,MYCA,0,MeadowCreek_SE|2025-04-29
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-29,MYCI,0,MeadowCreek_SE|2025-04-29
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-29,MYEV,0,MeadowCreek_SE|2025-04-29
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-29,MYLU,0,MeadowCreek_SE|2025-04-29
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-29,MYSE,0,MeadowCreek_SE|2025-04-29
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-29,MYTH,0,MeadowCreek_SE|2025-04-29
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-29,MYVO,0,MeadowCreek_SE|2025-04-29
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-29,MYYU,0,MeadowCreek_SE|2025-04-29
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-29,PAHE,0,MeadowCreek_SE|2025-04-29
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-30,ANPA,0,MeadowCreek_SE|2025-04-30
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-30,COTO,0,MeadowCreek_SE|2025-04-30
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-30,EPFU,0,MeadowCreek_SE|2025-04-30
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-30,EUMA,0,MeadowCreek_SE|2025-04-30
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-30,LABO,0,MeadowCreek_SE|2025-04-30
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-30,LACI,0,MeadowCreek_SE|2025-04-30
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-30,LANO,0,MeadowCreek_SE|2025-04-30
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-30,MYCA,0,MeadowCreek_SE|2025-04-30
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-30,MYCI,0,MeadowCreek_SE|2025-04-30
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-30,MYEV,0,MeadowCreek_SE|2025-04-30
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-30,MYLU,0,MeadowCreek_SE|2025-04-30
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-30,MYSE,0,MeadowCreek_SE|2025-04-30
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-30,MYTH,0,MeadowCreek_SE|2025-04-30
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-30,MYVO,0,MeadowCreek_SE|2025-04-30
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-30,MYYU,0,MeadowCreek_SE|2025-04-30
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-04-30,PAHE,0,MeadowCreek_SE|2025-04-30
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-01,ANPA,0,MeadowCreek_SE|2025-05-01
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-01,COTO,0,MeadowCreek_SE|2025-05-01
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-01,EPFU,0,MeadowCreek_SE|2025-05-01
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-01,EUMA,0,MeadowCreek_SE|2025-05-01
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-01,LABO,0,MeadowCreek_SE|2025-05-01
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-01,LACI,0,MeadowCreek_SE|2025-05-01
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-01,LANO,0,MeadowCreek_SE|2025-05-01
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-01,MYCA,0,MeadowCreek_SE|2025-05-01
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-01,MYCI,0,MeadowCreek_SE|2025-05-01
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-01,MYEV,0,MeadowCreek_SE|2025-05-01
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-01,MYLU,0,MeadowCreek_SE|2025-05-01
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-01,MYSE,0,MeadowCreek_SE|2025-05-01
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-01,MYTH,0,MeadowCreek_SE|2025-05-01
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-01,MYVO,0,MeadowCreek_SE|2025-05-01
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-01,MYYU,0,MeadowCreek_SE|2025-05-01
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-01,PAHE,0,MeadowCreek_SE|2025-05-01
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-02,ANPA,0,MeadowCreek_SE|2025-05-02
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-02,COTO,0,MeadowCreek_SE|2025-05-02
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-02,EPFU,0,MeadowCreek_SE|2025-05-02
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-02,EUMA,0,MeadowCreek_SE|2025-05-02
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-02,LABO,0,MeadowCreek_SE|2025-05-02
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-02,LACI,0,MeadowCreek_SE|2025-05-02
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-02,LANO,0,MeadowCreek_SE|2025-05-02
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-02,MYCA,0,MeadowCreek_SE|2025-05-02
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-02,MYCI,0,MeadowCreek_SE|2025-05-02
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-02,MYEV,0,MeadowCreek_SE|2025-05-02
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-02,MYLU,0,MeadowCreek_SE|2025-05-02
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-02,MYSE,0,MeadowCreek_SE|2025-05-02
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-02,MYTH,0,MeadowCreek_SE|2025-05-02
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-02,MYVO,0,MeadowCreek_SE|2025-05-02
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-02,MYYU,0,MeadowCreek_SE|2025-05-02
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-02,PAHE,0,MeadowCreek_SE|2025-05-02
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-03,ANPA,0,MeadowCreek_SE|2025-05-03
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-03,COTO,0,MeadowCreek_SE|2025-05-03
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-03,EPFU,0,MeadowCreek_SE|2025-05-03
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-03,EUMA,0,MeadowCreek_SE|2025-05-03
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-03,LABO,0,MeadowCreek_SE|2025-05-03
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-03,LACI,0,MeadowCreek_SE|2025-05-03
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-03,LANO,0,MeadowCreek_SE|2025-05-03
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-03,MYCA,0,MeadowCreek_SE|2025-05-03
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-03,MYCI,0,MeadowCreek_SE|2025-05-03
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-03,MYEV,0,MeadowCreek_SE|2025-05-03
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-03,MYLU,0,MeadowCreek_SE|2025-05-03
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-03,MYSE,0,MeadowCreek_SE|2025-05-03
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-03,MYTH,0,MeadowCreek_SE|2025-05-03
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-03,MYVO,0,MeadowCreek_SE|2025-05-03
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-03,MYYU,0,MeadowCreek_SE|2025-05-03
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-03,PAHE,0,MeadowCreek_SE|2025-05-03
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-04,ANPA,0,MeadowCreek_SE|2025-05-04
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-04,COTO,0,MeadowCreek_SE|2025-05-04
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-04,EPFU,0,MeadowCreek_SE|2025-05-04
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-04,EUMA,0,MeadowCreek_SE|2025-05-04
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-04,LABO,0,MeadowCreek_SE|2025-05-04
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-04,LACI,0,MeadowCreek_SE|2025-05-04
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-04,LANO,0,MeadowCreek_SE|2025-05-04
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-04,MYCA,0,MeadowCreek_SE|2025-05-04
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-04,MYCI,0,MeadowCreek_SE|2025-05-04
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-04,MYEV,0,MeadowCreek_SE|2025-05-04
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-04,MYLU,0,MeadowCreek_SE|2025-05-04
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-04,MYSE,0,MeadowCreek_SE|2025-05-04
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-04,MYTH,0,MeadowCreek_SE|2025-05-04
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-04,MYVO,0,MeadowCreek_SE|2025-05-04
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-04,MYYU,0,MeadowCreek_SE|2025-05-04
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-04,PAHE,0,MeadowCreek_SE|2025-05-04
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-05,ANPA,0,MeadowCreek_SE|2025-05-05
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-05,COTO,0,MeadowCreek_SE|2025-05-05
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-05,EPFU,0,MeadowCreek_SE|2025-05-05
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-05,EUMA,0,MeadowCreek_SE|2025-05-05
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-05,LABO,0,MeadowCreek_SE|2025-05-05
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-05,LACI,0,MeadowCreek_SE|2025-05-05
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-05,LANO,0,MeadowCreek_SE|2025-05-05
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-05,MYCA,0,MeadowCreek_SE|2025-05-05
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-05,MYCI,0,MeadowCreek_SE|2025-05-05
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-05,MYEV,0,MeadowCreek_SE|2025-05-05
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-05,MYLU,0,MeadowCreek_SE|2025-05-05
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-05,MYSE,0,MeadowCreek_SE|2025-05-05
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-05,MYTH,0,MeadowCreek_SE|2025-05-05
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-05,MYVO,0,MeadowCreek_SE|2025-05-05
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-05,MYYU,0,MeadowCreek_SE|2025-05-05
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-05,PAHE,0,MeadowCreek_SE|2025-05-05
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-06,ANPA,0,MeadowCreek_SE|2025-05-06
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-06,COTO,0,MeadowCreek_SE|2025-05-06
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-06,EPFU,0,MeadowCreek_SE|2025-05-06
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-06,EUMA,0,MeadowCreek_SE|2025-05-06
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-06,LABO,0,MeadowCreek_SE|2025-05-06
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-06,LACI,0,MeadowCreek_SE|2025-05-06
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-06,LANO,0,MeadowCreek_SE|2025-05-06
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-06,MYCA,0,MeadowCreek_SE|2025-05-06
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-06,MYCI,0,MeadowCreek_SE|2025-05-06
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-06,MYEV,0,MeadowCreek_SE|2025-05-06
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-06,MYLU,0,MeadowCreek_SE|2025-05-06
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-06,MYSE,0,MeadowCreek_SE|2025-05-06
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-06,MYTH,0,MeadowCreek_SE|2025-05-06
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-06,MYVO,0,MeadowCreek_SE|2025-05-06
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-06,MYYU,0,MeadowCreek_SE|2025-05-06
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-06,PAHE,0,MeadowCreek_SE|2025-05-06
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-07,ANPA,0,MeadowCreek_SE|2025-05-07
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-07,COTO,0,MeadowCreek_SE|2025-05-07
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-07,EPFU,0,MeadowCreek_SE|2025-05-07
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-07,EUMA,0,MeadowCreek_SE|2025-05-07
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-07,LABO,0,MeadowCreek_SE|2025-05-07
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-07,LACI,0,MeadowCreek_SE|2025-05-07
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-07,LANO,0,MeadowCreek_SE|2025-05-07
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-07,MYCA,0,MeadowCreek_SE|2025-05-07
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-07,MYCI,0,MeadowCreek_SE|2025-05-07
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-07,MYEV,0,MeadowCreek_SE|2025-05-07
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-07,MYLU,0,MeadowCreek_SE|2025-05-07
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-07,MYSE,0,MeadowCreek_SE|2025-05-07
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-07,MYTH,0,MeadowCreek_SE|2025-05-07
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-07,MYVO,0,MeadowCreek_SE|2025-05-07
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-07,MYYU,0,MeadowCreek_SE|2025-05-07
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-07,PAHE,0,MeadowCreek_SE|2025-05-07
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-08,ANPA,0,MeadowCreek_SE|2025-05-08
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-08,COTO,0,MeadowCreek_SE|2025-05-08
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-08,EPFU,0,MeadowCreek_SE|2025-05-08
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-08,EUMA,0,MeadowCreek_SE|2025-05-08
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-08,LABO,0,MeadowCreek_SE|2025-05-08
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-08,LACI,0,MeadowCreek_SE|2025-05-08
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-08,LANO,0,MeadowCreek_SE|2025-05-08
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-08,MYCA,0,MeadowCreek_SE|2025-05-08
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-08,MYCI,0,MeadowCreek_SE|2025-05-08
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-08,MYEV,0,MeadowCreek_SE|2025-05-08
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-08,MYLU,0,MeadowCreek_SE|2025-05-08
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-08,MYSE,0,MeadowCreek_SE|2025-05-08
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-08,MYTH,0,MeadowCreek_SE|2025-05-08
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-08,MYVO,0,MeadowCreek_SE|2025-05-08
MeadowCreek_SE,MeadowCreek,SE,Chorus,Chorus,SM2,2025-05-08,MYYU,0,MeadowCreek_SE|2025-05-08
